%eval_id interface x1             x2             x3             x4             x5             x6             x7             x8             x9             x10            x11            x12            least_sq_term_1 least_sq_term_2 least_sq_term_3 least_sq_term_4 least_sq_term_5 least_sq_term_6 least_sq_term_7 least_sq_term_8 least_sq_term_9 least_sq_term_10 least_sq_term_11 least_sq_term_12 least_sq_term_13 least_sq_term_14 least_sq_term_15 least_sq_term_16 least_sq_term_17 least_sq_term_18 least_sq_term_19 least_sq_term_20 least_sq_term_21 least_sq_term_22 least_sq_term_23 least_sq_term_24 least_sq_term_25 least_sq_term_26 least_sq_term_27 least_sq_term_28 least_sq_term_29 least_sq_term_30 least_sq_term_31 least_sq_term_32 least_sq_term_33 least_sq_term_34 least_sq_term_35 least_sq_term_36 least_sq_term_37 least_sq_term_38 least_sq_term_39 least_sq_term_40 least_sq_term_41 least_sq_term_42 least_sq_term_43 least_sq_term_44 least_sq_term_45 least_sq_term_46 least_sq_term_47 least_sq_term_48 least_sq_term_49 least_sq_term_50 least_sq_term_51 least_sq_term_52 least_sq_term_53 least_sq_term_54 least_sq_term_55 least_sq_term_56 least_sq_term_57 least_sq_term_58 least_sq_term_59 least_sq_term_60 
1        NO_ID      0.11           -10            1.933          0.0001         -41.08         1.23           0.0222         1.77           7.539          -1.46e-05      2.93           0.99           0.002663       -0.003026      -0.016913      -0.023875      -0.021892      -0.011726      0.007623       0.028275       0.043827       0.038413       0.013274       -0.01166       -0.026482      -0.023077      -0.012318      0.002667       0.00859        0.011038       0.013462       0.014362       0.021163       0.024001       0.020062       0.016154       0.01699        0.016278       0.007803       0.003926       -0.008349      -0.036398      -0.057096      -0.071637      -0.076576      -0.058966      -0.048413      -0.041492      -0.036122      -0.027605      -0.021894      -0.032119      -0.036541      0.005418       0.015806       0.022542       0.032848       0.033226       0.042429       0.044676       0.042903       0.052635       0.051297       0.049925       0.044394       0.04034        0.03529        0.029236       0.022192       0.01794        0.013405       0.009472       
12       NO_ID      0.11           -10            1.921529476    0.0001         -41.08         1.227607037    0.02202916927  1.751580629    108.5784881    -7.259472861e-06 3.045252418    0.9900981385   -0.002874      -0.000382      -0.010714      -0.017293      -0.016907      -0.009347      0.007267       0.025913       0.040726       0.035555       0.010867       -0.01385       -0.028708      -0.025285      -0.014122      0.001686       0.008634       0.012055       0.015233       0.016635       0.023741       0.026756       0.022901       0.018993       0.019762       0.018935       0.010317       0.006285       -0.006147      -0.034351      -0.055198      -0.06988       -0.07495       -0.057463      -0.047023      -0.040206      -0.034931      -0.026501      -0.020869      -0.031166      -0.035653      0.006246       0.016579       0.023265       0.033526       0.033862       0.043027       0.045237       0.043431       0.053131       0.051763       0.050363       0.044804       0.040724       0.035648       0.029569       0.022501       0.018226       0.013668       0.009713       
13       NO_ID      0.11           -10            1.921630884    0.0001         -41.08         1.226962806    0.02197597829  1.751675088    95.37282481    -8.061303586e-06 3.034404265    0.9900337714   0.004966       0.004488       -0.008306      -0.016757      -0.01766       -0.010842      0.005525       0.024325       0.039502       0.034669       0.01019        -0.014416      -0.029187      -0.025642      -0.014322      0.001629       0.008671       0.012127       0.015296       0.016667       0.023737       0.026717       0.02283        0.018891       0.019634       0.018786       0.010153       0.006109       -0.006332      -0.034542      -0.055391      -0.070075      -0.075145      -0.057657      -0.047215      -0.040397      -0.035119      -0.026686      -0.021051      -0.031345      -0.03583       0.006072       0.016409       0.023098       0.033362       0.0337         0.042868       0.045082       0.043278       0.052982       0.051617       0.05022        0.044664       0.040587       0.035515       0.029439       0.022375       0.018103       0.013548       0.009597       
14       NO_ID      0.11           -10            1.9213839      0.0001         -41.08         1.227567254    0.02192294903  1.750856835    111.1009005    -7.106567996e-06 3.051140434    0.9901908862   -0.000513      0.001518       -0.009442      -0.016676      -0.016873      -0.009754      0.006606       0.025194       0.040092       0.035044       0.010445       -0.014222      -0.029039      -0.025552      -0.014298      0.001603       0.008623       0.012085       0.015277       0.016677       0.023774       0.026778       0.022911       0.018991       0.019747       0.01891        0.010282       0.006242       -0.006197      -0.034407      -0.055258      -0.069944      -0.075017      -0.057532      -0.047094      -0.040279      -0.035005      -0.026576      -0.020944      -0.031242      -0.03573       0.006169       0.016502       0.023189       0.03345        0.033786       0.042951       0.045162       0.043356       0.053057       0.05169        0.05029        0.044733       0.040653       0.035578       0.0295         0.022433       0.01816        0.013603       0.009649       
15       NO_ID      0.11           -10            1.921328574    0.0001         -41.08         1.226908894    0.021905523    1.750951527    101.1414413    -7.620236431e-06 3.043639009    0.9901041218   0.004715       0.004712       -0.007901      -0.01637       -0.017402      -0.010755      0.005457       0.024158       0.039306       0.03449        0.010032       -0.014563      -0.029329      -0.025768      -0.014416      0.00158        0.008667       0.012158       0.015349       0.016731       0.023805       0.026786       0.022896       0.018953       0.01969        0.018835       0.010195       0.006144       -0.006303      -0.034519      -0.055374      -0.070062      -0.075137      -0.057653      -0.047215      -0.040399      -0.035124      -0.026694      -0.021061      -0.031357      -0.035844      0.006057       0.016392       0.02308        0.033342       0.03368        0.042847       0.045059       0.043255       0.052958       0.051593       0.050195       0.04464        0.040562       0.03549        0.029414       0.022349       0.018077       0.013523       0.009571       
16       NO_ID      0.11           -10            1.921617603    0.0001         -41.08         1.22841037     0.02184744437  1.750084366    117.1328441    -6.788921119e-06 3.059072786    0.9901041218   -0.000501      0.001928       -0.008912      -0.016203      -0.016544      -0.00959       0.006626       0.02511        0.039946       0.034867       0.010259       -0.014398      -0.029192      -0.025673      -0.014391      0.001525       0.00855        0.012009       0.015199       0.016599       0.023699       0.026708       0.022847       0.018934       0.019698       0.018868       0.010248       0.006214       -0.00622       -0.034426      -0.055274      -0.069957      -0.075028      -0.057541      -0.047102      -0.040285      -0.03501       -0.02658       -0.020948      -0.031245      -0.035733      0.006167       0.0165         0.023187       0.033448       0.033784       0.042949       0.04516        0.043354       0.053055       0.051688       0.050289       0.044731       0.040651       0.035577       0.029499       0.022432       0.018158       0.013602       0.009648       
17       NO_ID      0.11           -10            1.921378932    0.0001         -41.08         1.227529627    0.02183749359  1.750241976    107.2551214    -7.232928312e-06 3.052310978    0.9901041218   0.004367       0.004863       -0.007546      -0.016003      -0.017129      -0.010616      0.005468       0.024073       0.039165       0.034327       0.009866       -0.014719      -0.029467      -0.025883      -0.014505      0.001511       0.008612       0.012112       0.015309       0.016697       0.023777       0.026763       0.022879       0.018942       0.019684       0.018834       0.010197       0.006149       -0.006296      -0.034511      -0.055365      -0.070053      -0.075128      -0.057643      -0.047206      -0.04039       -0.035116      -0.026686      -0.021054      -0.03135       -0.035837      0.006063       0.016397       0.023085       0.033347       0.033684       0.042851       0.045063       0.043258       0.052961       0.051595       0.050197       0.044641       0.040563       0.035491       0.029415       0.02235        0.018078       0.013523       0.009571       
18       NO_ID      0.11           -10            1.921509058    0.0001         -41.08         1.228514079    0.02185173101  1.749461205    121.5036553    -6.374626765e-06 3.068215779    0.9901041218   -0.001784      0.001375       -0.008972      -0.015979      -0.0162        -0.009241      0.006907       0.025295       0.040045       0.034911       0.010275       -0.014397      -0.029202      -0.025692      -0.014414      0.001506       0.008539       0.012009       0.015207       0.016615       0.02372        0.026732       0.022873       0.018961       0.019725       0.018894       0.010272       0.006236       -0.0062        -0.034408      -0.055258      -0.069943      -0.075016      -0.057531      -0.047093      -0.040279      -0.035005      -0.026577      -0.020946      -0.031244      -0.035733      0.006166       0.016498       0.023184       0.033444       0.03378        0.042944       0.045154       0.043347       0.053048       0.05168        0.05028        0.044722       0.040642       0.035568       0.029489       0.022422       0.018148       0.013591       0.009638       
19       NO_ID      0.11           -10            1.921281552    0.0001         -41.08         1.227576943    0.02179581665  1.749589237    111.5216227    -6.887759415e-06 3.06034961     0.9901041218   0.004217       0.005074       -0.007206      -0.015691      -0.016928      -0.010552      0.005411       0.023942       0.039012       0.034183       0.009736       -0.014842      -0.029582      -0.025982      -0.014576      0.001473       0.008602       0.012121       0.015327       0.016718       0.023797       0.026781       0.022894       0.018953       0.01969        0.018836       0.010195       0.006143       -0.006306      -0.034523      -0.05538       -0.07007       -0.075147      -0.057665      -0.047229      -0.040415      -0.035141      -0.026713      -0.021082      -0.031379      -0.035867      0.006033       0.016367       0.023054       0.033316       0.033653       0.042819       0.045031       0.043226       0.052929       0.051563       0.050165       0.044609       0.040531       0.035459       0.029383       0.022318       0.018047       0.013492       0.009541       
20       NO_ID      0.11           -10            1.921487744    0.0001         -41.08         1.228665906    0.02185158451  1.749108914    121.476541     -6.104104582e-06 3.075138366    0.9813655326   -0.001428      0.0018         -0.008565      -0.015651      -0.015981      -0.009136      0.006917       0.02524        0.03996        0.03482        0.010186       -0.014483      -0.029281      -0.025759      -0.014463      0.001476       0.008524       0.012003       0.015207       0.016615       0.023721       0.026732       0.022873       0.018959       0.019722       0.018889       0.010266       0.006229       -0.006209      -0.034418      -0.055269      -0.069955      -0.07503       -0.057545      -0.047108      -0.040295      -0.035022      -0.026594      -0.020964      -0.031262      -0.035751      0.006147       0.016479       0.023164       0.033424       0.03376        0.042924       0.045134       0.043327       0.053028       0.05166        0.05026        0.044702       0.040622       0.035547       0.029469       0.022402       0.018128       0.013572       0.009618       
21       NO_ID      0.11           -10            1.921217929    0.0001         -41.08         1.22762961     0.02176385304  1.749066615    113.3787541    -6.624035706e-06 3.067066331    0.9873762919   0.004737       0.005655       -0.006709      -0.015355      -0.016779      -0.010572      0.00527        0.023744       0.038815       0.03401        0.009584       -0.01498       -0.029708      -0.026086      -0.014648      0.001436       0.008593       0.012128       0.015342       0.016733       0.02381        0.026791       0.022899       0.018954       0.019687       0.018829       0.010184       0.006128       -0.006323      -0.034543      -0.055402      -0.070094      -0.075173      -0.057692      -0.047257      -0.040444      -0.035172      -0.026744      -0.021113      -0.031411      -0.035899      0.006          0.016334       0.02302        0.033282       0.033619       0.042785       0.044997       0.043192       0.052895       0.051529       0.050132       0.044576       0.040499       0.035427       0.029351       0.022287       0.018016       0.013462       0.009511       
