Absorption_Coefficient_PLA,Absorption_Coefficient_TPU
0.4998077056666667,0.6105049666666666
0.5053424333333333,0.6153752666666666
0.507922686,0.6166152666666668
0.5121421086666667,0.6164667666666667
0.5178944959999999,0.6212120666666666
0.5230216263333333,0.6273604
0.5272736926666667,0.6308412
0.5317918393333333,0.6359397
0.5365999266666667,0.6385188
0.5441622970000001,0.6476575333333333
0.5466543116666668,0.6501102
0.5515576126666667,0.6509845
0.5607098613333333,0.6615493
0.564723801,0.6639114666666667
0.567719893,0.6648545333333333
0.5725593486666667,0.6696911
0.5797298306666666,0.6801718333333332
0.58297652,0.6837895
0.5901877796666667,0.6898555333333333
0.5964284943333333,0.6952135
0.5996474636666667,0.6966561666666666
0.6045232753333334,0.6983350666666667
0.6107336999999999,0.7039119333333334
0.6158902296666667,0.7090284666666667
0.6211718743333333,0.7121624
0.6263929303333333,0.7135849333333333
0.633833582,0.7210895333333333
0.6392933996666667,0.7232347
0.646356107,0.7310475666666667
0.64989135,0.7318076666666666
0.6547932293333334,0.7326317000000001
0.659918933,0.7380521999999999
0.6653212056666667,0.7414419
0.6710897806666667,0.7475696333333333
0.6757366810000001,0.749663
0.6813914533333333,0.7506451666666667
0.6865013683333334,0.7574066666666667
0.6927340206666667,0.7631008666666667
0.6959085960000001,0.7653238666666667
0.7038985736666666,0.7733393333333334
0.7102540566666667,0.7797029333333333
0.7157261086666667,0.7850644999999999
0.7205212203333332,0.7899974666666667
0.7262975423333332,0.7962580666666668
0.7312739536666667,0.7978563333333334
0.7372931276666667,0.8036800333333334
0.7432004013333332,0.8072521
0.7473880056666666,0.8076730333333333
0.7519228033333333,0.8100310333333334
0.7586551866666666,0.8168207333333334
0.764360547,0.8220190666666666
0.770293373,0.8248507666666667
0.7734935526666668,0.8226451666666666
0.7795016069999999,0.8273476
0.7862134566666666,0.8350424
0.792592591,0.8425205333333334
0.797502933,0.8438522333333333
0.8027470083333333,0.8473682666666665
0.8086609446666667,0.8499650333333334
0.8123454739999999,0.8528031666666666
0.8162025316666668,0.8549320666666667
0.8213965233333335,0.8584658666666667
0.8267857946666667,0.8626602999999999
0.830666263,0.8613889
0.8340693523333332,0.8605628333333333
0.8381882603333333,0.8615922666666668
0.8436081586666667,0.8697904666666667
0.8484872609999999,0.8745788333333334
0.8528685560000001,0.8779948666666666
0.8569022103333334,0.8769707666666666
0.8615920653333333,0.8785070333333334
0.8664104739999999,0.8828317
0.8712339346666668,0.8869900333333334
0.8762763566666667,0.8917270666666667
0.880305362,0.8913398666666666
0.8835832873333334,0.8922306666666667
0.8884588813333334,0.8938431666666666
0.8936260413333333,0.8998132999999999
0.895837046,0.8985011333333333
0.8998592896666667,0.9019747333333333
0.9035660493333334,0.9040205333333334
0.9066424186666667,0.9020944666666666
0.9113597746666667,0.9069251666666668
0.91392928,0.9071768666666666
0.9174765143333333,0.9087606333333333
0.9209639766666666,0.9088269666666666
0.9233014516666667,0.9089360000000001
0.9265587433333332,0.9110672333333333
0.9303193436666667,0.9145601
0.9322131646666666,0.9129107
0.9358250386666667,0.9159146333333333
0.9392016546666667,0.9185536000000001
0.9409493546666666,0.9161363666666666
0.9434723386666667,0.9161639
0.9458061273333334,0.9208428999999999
0.9484479993333333,0.9218909333333333
0.9503295563333333,0.9208381
0.9522473570000001,0.9206096666666667
0.9538862176666667,0.9181412666666667
0.955480545,0.9159272
0.9579342383333334,0.9178890666666667
0.960746721,0.9223802000000001
0.962448109,0.9219266333333334
0.96492291,0.9266358666666666
0.966944157,0.9283296
0.9677618773333333,0.9255801333333333
0.9691377553333332,0.9245356
0.9699788699999999,0.9232557666666666
0.9719295933333333,0.9259213666666666
0.9736673893333334,0.9273178999999999
0.974566416,0.9242179
0.975549392,0.9233342666666666
0.976466395,0.9240983666666667
0.9769853633333333,0.9207004666666667
0.9776974293333334,0.9190839000000001
0.979208618,0.9219394333333334
0.9797955816666667,0.9220469333333333
0.980421566,0.9220760333333334
0.9809833763333334,0.9200316333333333
0.9814401786666668,0.9192811666666666
0.9819945653333333,0.9197301666666666
0.982842722,0.9214257666666666
0.9830848273333334,0.9183653
0.9836847183333334,0.9181484333333333
0.9836636596666667,0.9180096999999999
0.9825111409999999,0.9102586
0.9825979113333334,0.9086741666666667
0.9830032106666667,0.9081915666666666
0.983084372,0.9076365333333333
0.983185786,0.9078110666666667
0.9831978683333333,0.9073044
0.9830964576666666,0.9065742999999999
0.982198885,0.9028613333333334
0.9812162706666667,0.9002071666666667
0.980973858,0.9004745666666668
0.9814965473333334,0.9018074666666666
0.979732661,0.8961092
0.9788092439999999,0.8930608666666666
0.9782607286666667,0.8942361666666666
0.977900736,0.8957456333333335
0.9768451406666667,0.8915012
0.975485072,0.8878785333333333
0.9739983446666667,0.8848092
0.9729847936666666,0.8835605666666666
0.971466139,0.8803464
0.969637085,0.8765480999999999
0.9691803889999999,0.8796531
0.9674444910000001,0.8762965666666668
0.9662033146666666,0.8759805333333333
0.9645497996666667,0.8740932333333333
0.9627364016666666,0.8716788000000001
0.9609944913333334,0.8696054666666667
0.959633654,0.8693119333333333
0.958043721,0.8681912666666666
0.9554906719999999,0.8623156666666666
0.9524738313333333,0.85672
0.9501012693333334,0.8528383666666667
0.9488830676666667,0.8549331333333333
0.946590219,0.8539498333333334
0.943999825,0.8500837333333333
0.9415198323333334,0.8481380333333334
0.9394024606666666,0.8467284333333334
0.9363175736666666,0.8425350333333333
0.9333672746666667,0.8392803666666667
0.931095273,0.8378034
0.9289502866666667,0.8384607333333333
0.9255626706666668,0.8348008
0.9233640856666666,0.8317636999999999
0.9205885643333334,0.8288454
0.9179028403333334,0.8292596333333333
0.9141606873333333,0.8258921666666666
0.910732712,0.8181225
0.9081890566666667,0.8186068333333333
0.9048170990000001,0.8154871333333333
0.90082815,0.8095750333333332
0.8974603866666667,0.8073453333333335
0.8964732529999999,0.8119480666666666
0.8926289903333333,0.8057898666666666
0.8885475056666667,0.8034721333333333
0.8845892699999999,0.7984500666666667
0.8818941166666666,0.7975242666666666
0.8775890436666667,0.7907634666666666
0.8745809096666667,0.7903209999999999
0.8719615693333335,0.7901162999999999
0.8676034713333333,0.7838222666666667
0.864394325,0.7805958333333334
0.8613018996666666,0.7767277
0.8578775909999999,0.7758915000000001
0.8551839863333334,0.7760923333333333
0.850912499,0.7712976
0.845967933,0.7649985333333333
0.8423356496666666,0.7631944333333333
0.8401482339999999,0.7622249666666666
0.8358441273333334,0.7590627666666666
0.8328082276666667,0.7591705666666666
0.8293977206666666,0.7549710666666667
0.8257285153333335,0.7547830333333333
0.821782407,0.7515550333333333
0.8174184463333333,0.7448536666666667
0.8145339703333333,0.7408669333333333
0.8106493043333334,0.7380689333333333
0.806816225,0.7350895666666667
0.8039208623333334,0.7376241333333334
0.8011065996666668,0.7356002333333334
0.7972995709999999,0.7324589666666667
0.7931859299999999,0.7263867999999999
0.7904257806666667,0.7252568
0.7870955460000001,0.7235841333333334
0.784841432,0.7248096333333334
0.7813811636666667,0.7227199666666667
0.778025414,0.7208371333333333
0.7751294426666666,0.7169188000000001
0.7715926563333334,0.7119561000000001
0.76859698,0.7099995
0.764894088,0.7112339666666667
0.7613053703333333,0.7064333666666666
0.7583983333333334,0.7047135
0.756448532,0.7046875333333333
0.754017072,0.7034734666666665
0.7490786723333334,0.6963543333333333
0.7449040363333334,0.6922018666666666
0.7410802479999999,0.6864624333333333
0.7382726406666666,0.6865153999999999
0.7373506636666667,0.6899765999999999
0.7329885476666668,0.6861796
0.729203805,0.6801762333333333
0.7262540316666666,0.6777086666666667
0.7247889033333333,0.6805850333333333
0.7201429793333333,0.6747999666666665
0.7179036679999999,0.6751144333333334
0.7146741586666666,0.6721511333333333
0.7111766576666666,0.6679703666666666
0.7069342516666667,0.6641587333333333
0.7039239786666668,0.6597706
0.699098291,0.6541388666666667
0.6965545573333333,0.6552353333333333
0.6943531626666667,0.653032
0.6933707083333333,0.6546688666666667
0.6905602783333333,0.6526236333333334
0.686713374,0.6495956
0.6822753786666667,0.6461128666666668
0.6797521273333333,0.6449559666666667
0.6773065713333333,0.6418937666666666
0.6734220136666668,0.6375174
0.6707330063333333,0.6346837333333334
0.6687707546666667,0.6363181
0.666112447,0.6343777666666667
0.6622885243333333,0.6292272666666667
0.6602337783333333,0.6276561333333334
0.6602395543333333,0.6317813666666666
0.6554726153333333,0.6264242333333333
0.652700678,0.6228242
0.6498412106666667,0.6213132666666666
0.6457008693333334,0.6153961333333333
0.643735863,0.6155516666666666
0.6415811213333333,0.6158051
0.6388797949999999,0.6114738000000001
0.636346988,0.6101063333333333
0.6347680269999999,0.6093811
0.6330202933333333,0.6071643999999999
0.6307583563333333,0.6055275333333333
0.6278905416666666,0.601435
0.625707498,0.5977036
0.6229001630000001,0.5931673000000001
0.6205019646666666,0.5910595666666666
0.6191486546666667,0.5928055
0.617086242,0.5913153
0.6146662266666666,0.5921251333333334
0.611493967,0.5881824999999999
0.6086360123333333,0.5844022333333333
0.6079882386666666,0.5852726666666667
0.6056935800000001,0.5866307666666667
0.6023139303333332,0.5786975666666666
0.6025879096666666,0.5785426333333333
0.5994162983333333,0.5787805666666667
0.595969737,0.5736
0.5927927613333334,0.5696350333333333
0.591422567,0.5679343
0.5898801453333333,0.5709523000000001
0.5893434153333333,0.5746865
0.587996659,0.5721501666666667
0.5819348873333333,0.5589700666666667
0.583129007,0.5656165
0.5828410886666666,0.5697807
0.5799034656666667,0.5634625
0.5775639693333333,0.5588918666666667
0.576729061,0.5558372333333333
0.5771451339999999,0.5582287333333333
0.5749916456666666,0.5573835333333333
0.5745409526666666,0.5557417333333333
0.5715958419999999,0.5490342333333333
0.5707155683333334,0.5469446666666666
0.5692572846666667,0.5416052666666666
0.571050644,0.5531659666666666
0.572187499,0.5546424
0.5710911686666666,0.5511957333333334
0.5698387743333333,0.5503969
0.5662559353333333,0.5429668
0.5650186413333333,0.5403797
0.5654973816666667,0.5427825333333334
0.5686924803333333,0.5507288333333333
0.566269298,0.5475705666666667
0.564686296,0.5438966
0.561763838,0.5419600333333333
0.5593679243333334,0.5371134333333334
0.5596856243333334,0.5352777666666667
0.5600979423333333,0.538778
0.555772722,0.5284392666666666
0.5576229736666667,0.532798
0.557279647,0.5366626
0.553414861,0.5287735333333333
0.5521922056666666,0.5249054333333333
0.5518380413333334,0.5260466
0.5501275336666667,0.5236657
0.5507433513333333,0.5276584333333333
0.5498894686666667,0.5306401666666667
0.5483967976666667,0.5273906666666667
0.5495213553333334,0.5286468666666667
0.5465306639999999,0.5236479666666667
0.5441111173333333,0.5161169333333334
0.5435404816666667,0.5175457666666666
0.5440727613333333,0.5211611333333334
0.5441150006666667,0.5220692333333333
0.541968815,0.5153478
0.5401238933333333,0.5140091999999999
0.538035563,0.5114446333333333
0.5372641576666667,0.5090639333333333
0.5370864836666667,0.5110025
0.5381196873333333,0.5177153666666666
0.5337275873333333,0.5109694
0.5336741746666667,0.5132689
0.5358040476666667,0.5169860000000001
0.5332836446666667,0.5111863333333333
0.5303781423333334,0.5053453
0.526715425,0.49903250000000005
0.5247501166666666,0.49703583333333334
0.5256237810000001,0.4998337666666666
0.5254877213333333,0.5072037333333334
0.5237209483333333,0.5038663333333333
0.5208138783333333,0.5005236666666667
0.5207138686666667,0.5007522
0.5172243153333334,0.48902573333333327
0.5169555226666667,0.48914566666666665
0.5171683340000001,0.4957593333333333
0.515005198,0.4921381
0.5108559393333333,0.48614483333333336
0.5095841536666667,0.4870989333333333
0.508017711,0.4842251
0.5077661543333333,0.4843265333333333
0.505420666,0.4829629
0.5001677683333333,0.4751843333333334
0.49780952433333336,0.47384866666666664
0.49809786899999997,0.47973836666666664
0.49570074366666667,0.4780819333333333
0.492774063,0.47251109999999996
0.490478248,0.4663371
0.488733125,0.4651842
0.487390928,0.4690028333333333
0.4855763946666667,0.4658117333333333
0.48381597133333337,0.46486959999999994
0.481941108,0.46412573333333335
0.4785564953333334,0.4590825666666667
0.475542662,0.4568819333333334
0.473614876,0.4558180333333333
0.47273487766666666,0.45631326666666666
0.4715808793333333,0.45776906666666667
0.4702491993333333,0.45652396666666667
0.46804219399999997,0.4547448666666667
0.46550542433333336,0.45241983333333335
0.46397545766666665,0.4518279333333333
0.46242796599999997,0.4510214666666667
0.461741192,0.4506433
0.45827478466666666,0.44620333333333334
0.456982963,0.44711233333333333
0.4546990513333333,0.4456403666666667
0.4534934453333333,0.4429745
0.4522731443333334,0.44453513333333333
0.45056431933333335,0.4438677
0.44891891133333334,0.44412013333333333
0.4468923003333333,0.4436936
0.4457176686666667,0.4423193666666667
0.4426928696666666,0.43662766666666664
0.4412892606666667,0.4384571666666666
0.439463569,0.4364436333333333
0.43695545933333335,0.4346282666666667
0.4377819996666667,0.4397358333333334
0.43479029333333336,0.4360482666666667
0.4330522826666667,0.4320367666666667
0.43000641033333337,0.4305930666666667
0.42671152399999995,0.42682916666666665
0.42722750633333334,0.43290576666666664
0.4272379763333333,0.4334986666666667
0.42428068966666665,0.43125529999999995
0.42067397,0.4250698
0.4215537776666667,0.43351500000000004
0.41863800766666664,0.42942886666666663
0.415390525,0.4218515
0.414683162,0.4262328
0.41415228733333337,0.42953026666666666
0.4108518376666667,0.42514466666666667
0.40866721866666667,0.42111246666666663
0.40800753666666667,0.42573503333333335
0.406224733,0.4259897666666667
0.40174618466666673,0.4185814666666667
0.40187616900000006,0.42266620000000005
0.3994582646666667,0.4192426
0.39739011799999996,0.41939143333333334
0.398055643,0.4252785333333333
0.39642342233333333,0.4241507666666666
0.3934007706666667,0.42309749999999996
0.3910044713333333,0.4211936333333333
0.38825750833333333,0.4182597666666667
0.38760119899999995,0.4178284333333333
0.3845079943333333,0.4114794
0.383041546,0.41281513333333336
0.38242263833333334,0.4157333333333333
0.38219495666666664,0.41309666666666667
0.38251631999999997,0.4155619
0.38109801233333335,0.4150205333333334
0.378632319,0.40868370000000004
0.37717915733333335,0.4078404666666667
0.377977945,0.4126220666666667
0.3779411996666666,0.4132403333333334
0.37350707033333336,0.40801250000000006
0.3737977066666667,0.40850159999999996
0.3736643243333333,0.4108076
0.371023004,0.4083221666666667
0.36710425933333335,0.3960483666666667
0.3644679373333333,0.39335699999999996
0.365535949,0.3982393
0.36678793899999995,0.4053961666666666
0.3655688506666666,0.40347913333333335
0.3640623923333333,0.3994686333333333
0.36515077133333335,0.41152716666666667
0.3605451273333333,0.40785946666666667
0.359934665,0.4021517666666667
0.3607972876666667,0.4091880333333333
0.360434364,0.4133905
0.35762022800000004,0.40865723333333337
0.35555741166666666,0.4055638
0.35416767899999996,0.4026939666666667
0.356958326,0.40799293333333336
0.355193412,0.40375373333333336
0.35381133066666665,0.40559786666666664
0.3532228046666666,0.4048866
0.352268123,0.40274583333333336
0.35020297166666664,0.4004375
0.3471637363333333,0.39683739999999995
0.34662059933333333,0.39935703333333333
0.34374230799999994,0.3980719
0.338787041,0.39079200000000003
0.33510717566666665,0.39061053333333334
0.3306845523333333,0.3861703666666667
0.32856984433333336,0.38413243333333336
0.3278586886666667,0.3834161333333333
0.3243081863333333,0.37988263333333333
0.320165571,0.37471533333333334
0.3192016053333333,0.37427269999999996
0.31628981833333336,0.37271543333333335
0.312967503,0.37093250000000005
0.309488349,0.3689551
0.30910551199999997,0.37316846666666664
0.3071550103333333,0.3751430333333334
0.3051870953333333,0.3726689
0.30330698066666667,0.37113476666666667
0.30288237933333334,0.3749938666666666
0.3026097343333333,0.37910266666666664
0.3004936866666667,0.37575390000000003
0.29862904166666665,0.373423
0.2980261356666667,0.37274593333333333
0.29588480300000003,0.37137126666666664
0.29586627433333335,0.3740558
0.2940828466666667,0.3708622666666667
0.294565713,0.37365576666666667
0.29207289833333333,0.3728059666666667
0.29044132466666667,0.36870166666666665
0.289495412,0.3687910333333333
0.28836757799999996,0.3695292333333333
0.2882443713333333,0.3685552
0.286900138,0.36803796666666666
0.285637156,0.36801246666666665
0.2840340003333333,0.3660945
0.28279574300000004,0.36532816666666673
0.2811729223333333,0.36476193333333334
0.2792774726666667,0.3619615
0.27795566,0.35975213333333333
0.277032982,0.3585599
0.2760691,0.36044933333333334
0.275125974,0.3592538
0.2732346603333333,0.3569557666666667
0.27113941533333336,0.35481483333333336
0.27007445766666666,0.3542726
0.270074839,0.35474473333333334
0.2687062083333333,0.3542262666666667
0.267362045,0.35250570000000003
0.265723961,0.3498640333333333
0.26418183266666667,0.3475743333333334
0.262061967,0.34255646666666667
0.2614596363333333,0.3438493333333333
0.26047934466666667,0.3428825
0.259056259,0.3398911666666667
0.25805441366666665,0.3391558333333333
0.25697220633333334,0.33837103333333335
0.256154266,0.3375395333333333
0.25619622033333334,0.3412756666666667
0.254565862,0.3399256
0.254437315,0.3402526666666666
0.25158316833333333,0.3323779333333334
0.25133250933333334,0.33043856666666666
0.25283489,0.3373470333333333
0.25063476166666665,0.3353354333333334
0.24785717266666665,0.3295128
0.24712053833333333,0.3283161
0.24745717,0.32950893333333336
0.24697987966666668,0.33003886666666665
0.24554200966666664,0.32762779999999997
0.24479436866666668,0.3242310666666666
0.24269723033333335,0.3217375666666667
0.24181043333333332,0.3224448
0.24158554799999998,0.323227
0.24181391066666666,0.3227887333333333
0.23910028966666666,0.3174012333333333
0.2373531183333333,0.3156596
0.23755772866666666,0.31628743333333337
0.23627805233333335,0.3151120666666667
0.2367537856666667,0.3180361
0.23638665766666667,0.3177182666666667
0.23298909633333334,0.30925763333333334
0.23019002766666666,0.30294533333333334
0.23206077766666666,0.3078245
0.230481071,0.30689743333333336
0.2289423646666667,0.3029354
0.22879358133333336,0.29902606666666665
0.2294318426666667,0.30659936666666665
0.22977540333333332,0.30816703333333334
0.22826588333333334,0.3028861333333333
0.226611435,0.3006768
0.22572294366666668,0.29730093333333335
0.22598199333333333,0.30044963333333335
0.22519373500000003,0.2987123
0.2242645183333333,0.29982996666666667
0.22370309200000002,0.29699146666666665
0.221179771,0.287979
0.22162870333333332,0.290287
0.223808569,0.29286546666666663
0.2219539816666667,0.2917575
0.22101192066666667,0.2898521333333333
0.21964643166666667,0.2853273
0.2212716596666667,0.2907903666666667
0.2195151493333333,0.2902146
0.21771147866666665,0.2842090333333333
0.21708355766666668,0.2832649666666667
0.21560083,0.2791268333333334
0.215592606,0.2786623666666667
0.21448956100000002,0.2755921333333333
0.21478247166666667,0.27809436666666665
0.2131217466666667,0.27258540000000003
0.21367252866666667,0.2721780333333333
0.212928792,0.271535
0.21301694533333335,0.2716545666666667
0.21281079700000002,0.2715388
0.20933755566666667,0.26537306666666666
0.211447028,0.2667451
0.210769223,0.26324086666666663
0.2087403476666667,0.25882086666666665
0.207298077,0.2573880333333333
0.20544441766666668,0.25391919999999996
0.20781607866666665,0.25741586666666666
0.20842266666666664,0.2593671
0.20517612366666668,0.25039776666666663
0.20515068933333333,0.24809576666666666
0.20439933933333332,0.24819876666666665
0.20380774766666665,0.24638943333333332
0.20412955566666668,0.2487501666666667
0.20396633866666666,0.2463258
0.20402343766666667,0.24614296666666666
0.203161361,0.24702653333333333
0.20221295066666667,0.24477566666666664
0.20314221566666668,0.24676259999999997
0.20147253133333334,0.24250819999999998
0.20172507333333334,0.24291623333333334
0.20157851833333332,0.2426954
0.20183904166666666,0.24305639999999998
0.20136088733333335,0.24269196666666668
0.20009753166666666,0.2394497666666667
0.199981352,0.237893
0.199398659,0.23820856666666668
0.19888249666666669,0.23764416666666666
0.198045977,0.23601263333333333
0.197777711,0.23532299999999998
0.19828414399999997,0.2369767
0.19845632233333332,0.2387382
0.19772969166666665,0.23771586666666666
0.19688269766666666,0.23700409999999997
0.19714008799999996,0.2364562
0.19703977666666664,0.23655816666666665
0.19669581,0.23606746666666667
0.196556804,0.23617293333333333
0.19718683933333334,0.23671803333333333
0.19722716566666665,0.23612963333333334
0.19566343166666667,0.23450079999999998
0.196070487,0.23616756666666663
0.195866715,0.23647103333333333
0.195657033,0.23526213333333335
0.19530942566666668,0.2356148
0.194737177,0.23375523333333334
0.19527960600000002,0.23386306666666667
0.19462253166666665,0.23329756666666668
0.19369604033333332,0.23233650000000003
0.1933390846666667,0.23134766666666665
0.19451311933333335,0.23261473333333335
0.19410353133333333,0.23292013333333336
0.19405427566666666,0.23298770000000002
0.19414367366666666,0.23298633333333332
0.19282264866666665,0.23120496666666668
0.19302082266666667,0.23135293333333332
0.19279208633333333,0.2319471
0.19289776333333333,0.23112556666666664
0.19277934500000002,0.23240196666666665
0.192793122,0.2321369666666667
0.19265318733333334,0.2325336
0.19287409933333333,0.23196336666666664
0.19230291833333335,0.2312660666666667
0.19160983833333334,0.23080946666666668
0.192228619,0.23216320000000001
0.19213735566666668,0.23103556666666666
0.19253744266666664,0.2331348
0.19323320933333332,0.23595993333333332
0.19194758566666667,0.23260366666666665
0.19161886733333333,0.2315062
0.19217815166666666,0.23321709999999998
0.191887803,0.23108706666666667
0.19137805266666666,0.23089343333333334
0.190528166,0.22796566666666665
0.190729509,0.22874116666666666
0.191321347,0.22951013333333334
0.19136254766666663,0.23270873333333333
0.19219231133333334,0.2319223
0.190795505,0.2283977
0.19145696466666665,0.22973283333333336
0.19186045833333334,0.2316714
0.19241912133333336,0.23298393333333334
0.192665724,0.2350281
0.19314973666666665,0.23545656666666667
0.19336872933333335,0.23486936666666666
0.19364680633333334,0.23715363333333336
0.19369557266666668,0.23601296666666668
0.19370270033333334,0.23558383333333333
0.19302026166666666,0.23297333333333334
0.19238312999999999,0.23152913333333333
0.19098427800000004,0.22856496666666667
0.1900792463333333,0.22695313333333333
0.18862990933333335,0.22293493333333333
0.189578308,0.2230458
0.190169251,0.22532186666666668
0.19061384733333334,0.22798533333333335
0.19123030600000002,0.23010693333333332
0.19080580333333333,0.22935276666666668
0.18968431666666666,0.22739070000000003
0.18920795566666668,0.22740303333333334
0.18823659866666667,0.2248422
0.18745808966666666,0.22189703333333333
0.18792030766666667,0.22294996666666667
0.18885833166666666,0.22466236666666664
0.18813527333333332,0.22302
0.18680874633333333,0.22119956666666665
0.18580006366666665,0.21905153333333335
0.187445239,0.22313093333333334
0.18712948666666665,0.22432596666666668
0.18807222066666665,0.2280685
0.18766992266666668,0.22525756666666666
0.18605617500000002,0.22183213333333332
0.18793532566666668,0.2275153666666667
0.18849912433333335,0.22804076666666664
0.18590875366666668,0.22356299999999998
0.186126797,0.2225497
0.18719917099999997,0.22480166666666668
0.1880042266666667,0.22678220000000002
0.187501848,0.22706833333333334
0.18741171933333334,0.22665253333333335
0.18787379233333334,0.22495926666666666
0.188798952,0.22779063333333335
0.18762395099999998,0.22597146666666665
0.18781360766666666,0.2276756
0.18807817566666665,0.22765396666666668
0.18823577366666666,0.22583070000000002
0.188060156,0.22447996666666667
0.18678377566666668,0.22342066666666668
0.18724545299999998,0.2230574
0.1858865093333333,0.21721279999999998
