f,alpha
377.0,0.28514375635496814
481.2413793103448,0.3574970069160065
585.4827586206897,0.43183417949425285
689.7241379310344,0.544536021642719
793.9655172413793,0.7059339627107954
898.2068965517242,0.8397001341724126
1002.448275862069,0.9137718446028276
1106.6896551724137,0.9697197140489905
1210.9310344827586,0.9790598223261124
1315.1724137931035,0.9246183760640159
1419.4137931034484,0.8352625020567199
1523.655172413793,0.7434172861772066
1627.896551724138,0.6657745516203171
1732.1379310344828,0.6057266334929013
1836.3793103448274,0.5602036675804238
1940.6206896551723,0.523806233075335
2044.8620689655172,0.49066010173285435
2149.1034482758623,0.45573968132249687
2253.344827586207,0.4163344359436193
2357.5862068965516,0.3729845178293659
2461.8275862068967,0.32885908170347966
2566.0689655172414,0.2878432036179177
2670.310344827586,0.252829458819684
2774.551724137931,0.22517648240067867
2878.793103448276,0.20507162700769133
2983.0344827586205,0.19212125887523446
3087.2758620689656,0.1857582671250244
3191.5172413793102,0.18533942249966096
3295.758620689655,0.189732599957529
3400.0,0.19620690933627638
