f,alpha
377.0,0.27774020104764896
428.2372881355932,0.3172394343473196
479.47457627118644,0.3534640378898086
530.7118644067797,0.38909967640148746
581.9491525423729,0.42822482111853266
633.1864406779661,0.4757261146612355
684.4237288135594,0.5361459468707716
735.6610169491526,0.6111796596690637
786.8983050847457,0.6954416246507626
838.1355932203389,0.7746449826149804
889.3728813559321,0.8353007414065619
940.6101694915254,0.8774253124400824
991.8474576271186,0.9102755946333512
1043.084745762712,0.9404743727943844
1094.322033898305,0.9664869556422692
1145.5593220338983,0.9820221156702975
1196.7966101694915,0.9820032107233813
1248.0338983050847,0.9654708589943635
1299.2711864406779,0.9350896880876575
1350.508474576271,0.8952395337648362
1401.7457627118642,0.8504270789852189
1452.9830508474577,0.8044362888809184
1504.2203389830509,0.7600013694941089
1555.457627118644,0.7188107776624448
1606.6949152542372,0.6816965593606084
1657.9322033898304,0.6488764916638414
1709.1694915254236,0.6201663415111287
1760.4067796610168,0.5951345247644764
1811.6440677966102,0.5732034269491139
1862.8813559322034,0.5537129097349381
1914.1186440677966,0.5359623444476658
1965.3559322033898,0.5192446057287454
2016.593220338983,0.5028814122496952
2067.830508474576,0.48626465603997227
2119.0677966101694,0.4689028933501048
2170.3050847457625,0.45046657850694594
2221.5423728813557,0.4308215436607461
2272.779661016949,0.4100397962721415
2324.016949152542,0.38838112333638897
2375.2542372881353,0.3662471120433104
2426.4915254237285,0.34411753972379133
2477.728813559322,0.3224837414798959
2528.9661016949153,0.30179266497925783
2580.2033898305085,0.2824100344924714
2631.4406779661017,0.2646043987498088
2682.677966101695,0.24854863484171785
2733.915254237288,0.23433298101918754
2785.1525423728813,0.22198359731106898
2836.3898305084745,0.21148197538259272
2887.6271186440677,0.20278222046669503
2938.864406779661,0.19582466776104202
2990.101694915254,0.190545225542035
3041.338983050847,0.1868802700496618
3092.5762711864404,0.184767006545843
3143.8135593220336,0.18413922768423607
3195.050847457627,0.18491872320721625
3246.2881355932204,0.18699919598346082
3297.5254237288136,0.1899229795406857
3348.762711864407,0.1859611297564462
3400.0,0.19741575417126456
