f,alpha
377.0,0.28490739480997973
481.2413793103448,0.3576071797386603
585.4827586206897,0.4320436122945478
689.7241379310344,0.5445904197518632
793.9655172413793,0.7059512053172863
898.2068965517242,0.8398495995624657
1002.448275862069,0.9138863306890304
1106.6896551724137,0.9697945523773136
1210.9310344827586,0.9791099336051077
1315.1724137931035,0.9246416190842945
1419.4137931034484,0.8352799989081409
1523.655172413793,0.7434523475180878
1627.896551724138,0.6658356742225583
1732.1379310344828,0.6058103120693572
1836.3793103448274,0.5603010915780341
1940.6206896551723,0.5239068200021992
2044.8620689655172,0.49075329691592273
2149.1034482758623,0.45581688862465586
2253.344827586207,0.41639114717601744
2357.5862068965516,0.37302116523374984
2461.8275862068967,0.32887966516723033
2566.0689655172414,0.2878528269402659
2670.310344827586,0.2528325987134358
2774.551724137931,0.2251765790595207
2878.793103448276,0.20507152160990616
2983.0344827586205,0.1921239651547465
3087.2758620689656,0.18576792715110502
3191.5172413793102,0.18536257731153893
3295.758620689655,0.18977811376829412
3400.0,0.19628574134341803
