f,alpha
377.0,0.27701654968772527
428.2372881355932,0.316544904307021
479.47457627118644,0.35287680176855785
530.7118644067797,0.3886632750606025
581.9491525423729,0.4279331648982292
633.1864406779661,0.47551729306864843
684.4237288135594,0.5359093326606756
735.6610169491526,0.6107945382839846
786.8983050847457,0.6948714082594196
838.1355932203389,0.7740196392565587
889.3728813559321,0.8347935901187117
940.6101694915254,0.8770613932355968
991.8474576271186,0.9099589885072183
1043.084745762712,0.9401253226844501
1094.322033898305,0.9661302729837582
1145.5593220338983,0.9817569472569568
1196.7966101694915,0.9819284181463873
1248.0338983050847,0.9656388306612419
1299.2711864406779,0.9355031087449824
1350.508474576271,0.8958699454807926
1401.7457627118642,0.8512328240415026
1452.9830508474577,0.8053743289361762
1504.2203389830509,0.7610344063675991
1555.457627118644,0.7199104354369865
1606.6949152542372,0.6828435357675272
1657.9322033898304,0.6500590967219263
1709.1694915254236,0.6213785851043416
1760.4067796610168,0.5963743552233005
1811.6440677966102,0.5744713104568446
1862.8813559322034,0.5550107405282403
1914.1186440677966,0.5372926115273715
1965.3559322033898,0.5206097415438014
2016.593220338983,0.5042832730229361
2067.830508474576,0.48770411413858794
2119.0677966101694,0.47037955082634497
2170.3050847457625,0.451978631127237
2221.5423728813557,0.4323658297202546
2272.779661016949,0.41161204946181895
2324.016949152542,0.38997641549076445
2375.2542372881353,0.36786043065494756
2426.4915254237285,0.34574441385522015
2477.728813559322,0.324120822706343
2528.9661016949153,0.3034381904538759
2580.2033898305085,0.28406413747570125
2631.4406779661017,0.26626927212188256
2682.677966101695,0.25022858220278577
2733.915254237288,0.23603440278766452
2785.1525423728813,0.22371495767819638
2836.3898305084745,0.21325378527661598
2887.6271186440677,0.20460705664369727
2938.864406779661,0.19771723124728635
2990.101694915254,0.1925224235543579
3041.338983050847,0.1889612810631892
3092.5762711864404,0.18697325145230037
3143.8135593220336,0.18649410337937722
3195.050847457627,0.18744678370692358
3246.2881355932204,0.1897236487040288
3297.5254237288136,0.19285436201434192
3348.762711864407,0.18916756886091757
3400.0,0.20089245933701083
