f,alpha
377.0,0.2841305662192928
428.2372881355932,0.32126395143817366
479.47457627118644,0.3551512701642755
530.7118644067797,0.38914454273397836
581.9491525423729,0.4276320058557498
633.1864406779661,0.47535359038502767
684.4237288135594,0.5362337085561224
735.6610169491526,0.6110471307465635
786.8983050847457,0.693861818441146
838.1355932203389,0.7712181468467861
889.3728813559321,0.831099034762067
940.6101694915254,0.8735902278940022
991.8474576271186,0.9071216034184965
1043.084745762712,0.9378968261185074
1094.322033898305,0.9645271799045
1145.5593220338983,0.9808881536571864
1196.7966101694915,0.9817966802619474
1248.0338983050847,0.9660447267469882
1299.2711864406779,0.9361144338056303
1350.508474576271,0.8963342663695022
1401.7457627118642,0.8512541106979887
1452.9830508474577,0.8047530950009991
1504.2203389830509,0.7596767262054627
1555.457627118644,0.717810954353056
1606.6949152542372,0.6800570329197251
1657.9322033898304,0.6466741361796592
1709.1694915254236,0.6174989952131335
1760.4067796610168,0.5921084950545846
1811.6440677966102,0.5699268986211743
1862.8813559322034,0.5502928521041015
1914.1186440677966,0.5325029432864753
1965.3559322033898,0.5158458231755783
2016.593220338983,0.49963683327504527
2067.830508474576,0.4832583247706941
2119.0677966101694,0.4662053920207667
2170.3050847457625,0.44813109150691965
2221.5423728813557,0.42888093033818453
2272.779661016949,0.40850561584185996
2324.016949152542,0.38724508367743515
2375.2542372881353,0.36548472107504915
2426.4915254237285,0.3436931276599061
2477.728813559322,0.322355753271821
2528.9661016949153,0.3019182551280588
2580.2033898305085,0.2827483892322745
2631.4406779661017,0.265118644024686
2682.677966101695,0.24920650020514468
2733.915254237288,0.23510652799428045
2785.1525423728813,0.22284831867084487
2836.3898305084745,0.21241549235620905
2887.6271186440677,0.20376270201454927
2938.864406779661,0.19682900077162502
2990.101694915254,0.1915468879247315
3041.338983050847,0.18784679815614957
3092.5762711864404,0.18565689112831707
3143.8135593220336,0.18489798100061472
3195.050847457627,0.18547365904894708
3246.2881355932204,0.18725353413318835
3297.5254237288136,0.18986257286583674
3348.762711864407,0.18440590463735862
3400.0,0.1962457544737939
