f,alpha
377.0,0.2833288739289749
481.2413793103448,0.3558925439907906
585.4827586206897,0.4306967436077028
689.7241379310344,0.5437790045574038
793.9655172413793,0.705592840813575
898.2068965517242,0.8397717483930699
1002.448275862069,0.9138432952991702
1106.6896551724137,0.969706932096109
1210.9310344827586,0.9790272788148134
1315.1724137931035,0.9245805669161025
1419.4137931034484,0.835248145883321
1523.655172413793,0.7434636784554005
1627.896551724138,0.6659056915549781
1732.1379310344828,0.6059543049001217
1836.3793103448274,0.5605340521622871
1940.6206896551723,0.5242436638654584
2044.8620689655172,0.4912073785005473
2149.1034482758623,0.4563962496164433
2253.344827586207,0.4170942259765591
2357.5862068965516,0.3738357048850822
2461.8275862068967,0.3297873517715252
2566.0689655172414,0.28883756097791613
2670.310344827586,0.25388767469202167
2774.551724137931,0.22630834026686897
2878.793103448276,0.20630042190737974
2983.0344827586205,0.19348492301132258
3087.2758620689656,0.18731068373517235
3191.5172413793102,0.18715016497535797
3295.758620689655,0.1918722610763136
3400.0,0.19878519081839685
