f,alpha
377.0,0.2767541873626397
428.2372881355932,0.3167363017448367
479.47457627118644,0.3532480498451367
530.7118644067797,0.38894087232637164
581.9491525423729,0.42793315067226234
633.1864406779661,0.4752034749825198
684.4237288135594,0.5354199891253436
735.6610169491526,0.610413201360569
786.8983050847457,0.6948707517841155
838.1355932203389,0.774397065790819
889.3728813559321,0.8352695931832461
940.6101694915254,0.877428327096409
991.8474576271186,0.9102238509492568
1043.084745762712,0.9403681807591067
1094.322033898305,0.9663223363619311
1145.5593220338983,0.9817372754549267
1196.7966101694915,0.9815037046997221
1248.0338983050847,0.9646820273252443
1299.2711864406779,0.9339873425533765
1350.508474576271,0.8938476804788656
1401.7457627118642,0.8487989577885582
1452.9830508474577,0.8026352771273498
1504.2203389830509,0.7580880859209203
1555.457627118644,0.7168366577580332
1606.6949152542372,0.6797022183594024
1657.9322033898304,0.6468928667570766
1709.1694915254236,0.6182170131519346
1760.4067796610168,0.5932382410499986
1811.6440677966102,0.5713763547809357
1862.8813559322034,0.5519704226412887
1914.1186440677966,0.534320277287893
1965.3559322033898,0.5177199363134896
2016.593220338983,0.5014923323866778
2067.830508474576,0.48503001529590717
2119.0677966101694,0.46784106531160496
2170.3050847457625,0.4495939129587003
2221.5423728813557,0.43015069636344827
2272.779661016949,0.40957831018877866
2324.016949152542,0.38813061183810027
2375.2542372881353,0.3662032495025137
2426.4915254237285,0.3442708462618801
2477.728813559322,0.32282094638656267
2528.9661016949153,0.3022983249379547
2580.2033898305085,0.2830680909106338
2631.4406779661017,0.2653994501691712
2682.677966101695,0.24946681871181697
2733.915254237288,0.23536245746033113
2785.1525423728813,0.22311468481284213
2836.3898305084745,0.2127070056344066
2887.6271186440677,0.20409516828714325
2938.864406779661,0.19722058492582795
2990.101694915254,0.1920194727963329
3041.338983050847,0.18842750288941323
3092.5762711864404,0.18637982343914894
3143.8135593220336,0.18580631473713527
3195.050847457627,0.18662217949740045
3246.2881355932204,0.18871113112794546
3297.5254237288136,0.19166050425559178
3348.762711864407,0.18719251898779898
3400.0,0.19901679827054797
