f,alpha
377.0,0.28411204602400675
481.2413793103448,0.3558353247511783
585.4827586206897,0.4296206357030452
689.7241379310344,0.5420946807451577
793.9655172413793,0.7042774476496385
898.2068965517242,0.8392193428770882
1002.448275862069,0.913503382299493
1106.6896551724137,0.9697790078857665
1210.9310344827586,0.9795485195286198
1315.1724137931035,0.9251658521551621
1419.4137931034484,0.8356186091081601
1523.655172413793,0.7435451359256144
1627.896551724138,0.6657326959016077
1732.1379310344828,0.6055813508781607
1836.3793103448274,0.5600030002763885
1940.6206896551723,0.5235814693440044
2044.8620689655172,0.49043126997444975
2149.1034482758623,0.455518644467492
2253.344827586207,0.4161259330210848
2357.5862068965516,0.3727872940026742
2461.8275862068967,0.32866811584038336
2566.0689655172414,0.2876519656661952
2670.310344827586,0.2526308842958267
2774.551724137931,0.22496259685363718
2878.793103448276,0.20483240713166695
2983.0344827586205,0.19184308530185024
3087.2758620689656,0.1854220370145202
3191.5172413793102,0.18491858664794347
3295.758620689655,0.18919730197263196
3400.0,0.19551335268302195
