f,alpha
377.0,0.2847468173042439
481.2413793103448,0.3566427924413401
585.4827586206897,0.430483749797442
689.7241379310344,0.5429824701468446
793.9655172413793,0.7048233537624726
898.2068965517242,0.8391882974240661
1002.448275862069,0.9134549832361157
1106.6896551724137,0.9696213554721093
1210.9310344827586,0.9791082895044438
1315.1724137931035,0.924640862040109
1419.4137931034484,0.8351887962114142
1523.655172413793,0.743247719063339
1627.896551724138,0.6655231878267678
1732.1379310344828,0.6053995689943636
1836.3793103448274,0.5597983733024984
1940.6206896551723,0.5233159149153102
2044.8620689655172,0.49007837474801874
2149.1034482758623,0.45506477368118003
2253.344827586207,0.4155716090817062
2357.5862068965516,0.3721449001321637
2461.8275862068967,0.3279547865192244
2566.0689655172414,0.2868811853542632
2670.310344827586,0.2518069064309151
2774.551724137931,0.22407843600032085
2878.793103448276,0.20386961903770573
2983.0344827586205,0.1907715747921065
3087.2758620689656,0.1841994717753368
3191.5172413793102,0.1834911380394667
3295.758620689655,0.187512527486694
3400.0,0.19348474802939142
