f,alpha
377.0,0.28242978687128795
481.2413793103448,0.35639274103191076
585.4827586206897,0.43075959972372346
689.7241379310344,0.5424372416327801
793.9655172413793,0.7044535405692394
898.2068965517242,0.8398966836448556
1002.448275862069,0.9139784043445043
1106.6896551724137,0.9697289917148846
1210.9310344827586,0.9787456303813916
1315.1724137931035,0.9239289923437515
1419.4137931034484,0.8344859719205378
1523.655172413793,0.7428352796768853
1627.896551724138,0.6654893075652974
1732.1379310344828,0.6057173283509604
1836.3793103448274,0.5604065167473271
1940.6206896551723,0.5241545556590066
2044.8620689655172,0.4911009626103813
2149.1034482758623,0.4562424882163998
2253.344827586207,0.4168928864375222
2357.5862068965516,0.3736084196381414
2461.8275862068967,0.32956053056141876
2566.0689655172414,0.28862836779764955
2670.310344827586,0.2537004032001269
2774.551724137931,0.22613791917532733
2878.793103448276,0.20613689995989726
2983.0344827586205,0.19331597786200083
3087.2758620689656,0.18712215095217744
3191.5172413793102,0.186925865035937
3295.758620689655,0.19160297608425247
3400.0,0.19844166871839386
