f,alpha
377.0,0.2902417428410319
428.2372881355932,0.3162021986174711
479.47457627118644,0.3413581105455594
530.7118644067797,0.3720118690618246
581.9491525423729,0.4142427218754158
633.1864406779661,0.4728870687140341
684.4237288135594,0.5492249530347131
735.6610169491526,0.6372381489441923
786.8983050847457,0.7223839331505051
838.1355932203389,0.789875271424701
889.3728813559321,0.8364277705945017
940.6101694915254,0.869265289015509
991.8474576271186,0.8979227655182349
1043.084745762712,0.9279333466519923
1094.322033898305,0.9570182374570713
1145.5593220338983,0.9778268524315114
1196.7966101694915,0.9839766118127303
1248.0338983050847,0.9734446976250827
1299.2711864406779,0.9485387707621677
1350.508474576271,0.9137522629547028
1401.7457627118642,0.8733890767937914
1452.9830508474577,0.830386475968913
1504.2203389830509,0.7865069329937184
1555.457627118644,0.7430074336139099
1606.6949152542372,0.700915260494331
1657.9322033898304,0.6609632794160374
1709.1694915254236,0.6235524284057288
1760.4067796610168,0.5888214368550053
1811.6440677966102,0.5567469287643201
1862.8813559322034,0.5272219300027642
1914.1186440677966,0.5001039039642772
1965.3559322033898,0.47523999146433993
2016.593220338983,0.45247851321749644
2067.830508474576,0.431673148988596
2119.0677966101694,0.4126836138106287
2170.3050847457625,0.3953748987752106
2221.5423728813557,0.37961610612140295
2272.779661016949,0.36527933919344835
2324.016949152542,0.3522388188911687
2375.2542372881353,0.34037026902329603
2426.4915254237285,0.3295505705750017
2477.728813559322,0.31965768578344256
2528.9661016949153,0.3105708708509959
2580.2033898305085,0.3021712148658525
2631.4406779661017,0.2943425514779838
2682.677966101695,0.2869727820624066
2733.915254237288,0.27995562039561694
2785.1525423728813,0.27319271869790707
2836.3898305084745,0.2665960673958909
2887.6271186440677,0.26009048600041274
2938.864406779661,0.2536159554866032
2990.101694915254,0.24712950215684115
3041.338983050847,0.24060634644515733
3092.5762711864404,0.23404008736611936
3143.8135593220336,0.22744180155506044
3195.050847457627,0.22083807780593512
3246.2881355932204,0.2142681551357024
3297.5254237288136,0.20778045280166302
3348.762711864407,0.20142884890728818
3400.0,0.19526906887234252
