f,alpha
377.0,0.27702225033948624
481.2413793103448,0.36559933029436853
585.4827586206897,0.43241039996560793
689.7241379310344,0.5279388067526818
793.9655172413793,0.6998535555379375
898.2068965517242,0.8459607840878546
1002.448275862069,0.9160961830725413
1106.6896551724137,0.9684216013326409
1210.9310344827586,0.9695935430590723
1315.1724137931035,0.9106429443447638
1419.4137931034484,0.823663595720794
1523.655172413793,0.7375832565194913
1627.896551724138,0.6654957386420427
1732.1379310344828,0.6093354590424911
1836.3793103448274,0.5658898419669862
1940.6206896551723,0.530040936160318
2044.8620689655172,0.49631657913547145
2149.1034482758623,0.46017993989079775
2253.344827586207,0.41944165874623596
2357.5862068965516,0.37503398210851957
2461.8275862068967,0.3302578012801457
2566.0689655172414,0.28891251346371416
2670.310344827586,0.2537366212589356
2774.551724137931,0.22597085049848886
2878.793103448276,0.2057404389890063
2983.0344827586205,0.1926238373469178
3087.2758620689656,0.1860365598594238
3191.5172413793102,0.1853171876727795
3295.758620689655,0.18936262433324602
3400.0,0.19531338580497926
