f,alpha
377.0,0.15922222570039068
428.2372881355932,0.15610827169127806
479.47457627118644,0.1708183165794449
530.7118644067797,0.20461207203356457
581.9491525423729,0.2600813038294143
633.1864406779661,0.3397495171511813
684.4237288135594,0.44267925768189
735.6610169491526,0.5591461274957492
786.8983050847457,0.6689883015075829
838.1355932203389,0.7532389074162513
889.3728813559321,0.8093779151895151
940.6101694915254,0.8479500131142897
991.8474576271186,0.8813357114958451
1043.084745762712,0.9164861379377383
1094.322033898305,0.9506917094973945
1145.5593220338983,0.9754794893546977
1196.7966101694915,0.9839293715115153
1248.0338983050847,0.9742232896796308
1299.2711864406779,0.9492417489120522
1350.508474576271,0.9140132487971344
1401.7457627118642,0.8731400308320685
1452.9830508474577,0.829646584326498
1504.2203389830509,0.785303492384942
1555.457627118644,0.7413844043940563
1606.6949152542372,0.6989384486869681
1657.9322033898304,0.658705517776325
1709.1694915254236,0.621080100202521
1760.4067796610168,0.5861897196492647
1811.6440677966102,0.5540002049905444
1862.8813559322034,0.5243956921446286
1914.1186440677966,0.4972265916404699
1965.3559322033898,0.4723344033994703
2016.593220338983,0.4495628433495279
2067.830508474576,0.42876176725168635
2119.0677966101694,0.40978768797333187
2170.3050847457625,0.39250291765850776
2221.5423728813557,0.3767743374729974
2272.779661016949,0.3624722389197744
2324.016949152542,0.3494693993478861
2375.2542372881353,0.33764042969052
2426.4915254237285,0.3268613925784073
2477.728813559322,0.31700969103791476
2528.9661016949153,0.30796424634284003
2580.2033898305085,0.29960600237998347
2631.4406779661017,0.29181880279341155
2682.677966101695,0.2844906793145632
2733.915254237288,0.2775155610630753
2785.1525423728813,0.2707953646844181
2836.3898305084745,0.2642423581146178
2887.6271186440677,0.2577816163434571
2938.864406779661,0.251353321097325
2990.101694915254,0.2449146163953133
3041.338983050847,0.23844073558015766
3092.5762711864404,0.23192517245366961
3143.8135593220336,0.22537877674743179
3195.050847457627,0.21882779511816408
3246.2881355932204,0.21231102480041542
3297.5254237288136,0.20587636633394335
3348.762711864407,0.19957712918883763
3400.0,0.1934684484202367
