f,alpha
377.0,0.284809293771787
428.2372881355932,0.3206088700258758
479.47457627118644,0.34856736902209307
530.7118644067797,0.37763818975510777
581.9491525423729,0.41645603154102395
633.1864406779661,0.4716702362431707
684.4237288135594,0.5456110006111657
735.6610169491526,0.6326108765188231
786.8983050847457,0.7178071057755644
838.1355932203389,0.7857444494683414
889.3728813559321,0.8327191805813391
940.6101694915254,0.8659361807125199
991.8474576271186,0.8950745800954762
1043.084745762712,0.9257471644343233
1094.322033898305,0.9555560221889912
1145.5593220338983,0.9769477173539418
1196.7966101694915,0.9834320427309855
1248.0338983050847,0.973012053177062
1299.2711864406779,0.9480914600103527
1350.508474576271,0.913250977624073
1401.7457627118642,0.8728371130889098
1452.9830508474577,0.82979509751501
1504.2203389830509,0.785886347210742
1555.457627118644,0.7423689600889214
1606.6949152542372,0.7002702195888985
1657.9322033898304,0.6603200969127927
1709.1694915254236,0.6229158517522441
1760.4067796610168,0.5881934751583717
1811.6440677966102,0.5561280776692528
1862.8813559322034,0.5266120409537348
1914.1186440677966,0.4995026528224997
1965.3559322033898,0.474647076699784
2016.593220338983,0.4518937082004415
2067.830508474576,0.43109628938499733
2119.0677966101694,0.4121145645881644
2170.3050847457625,0.3948135222409823
2221.5423728813557,0.37906223952657747
2272.779661016949,0.36473278387004815
2324.016949152542,0.3516993398844115
2375.2542372881353,0.339837603063302
2426.4915254237285,0.329024440035513
2477.728813559322,0.3191378164642641
2528.9661016949153,0.31005701171605793
2580.2033898305085,0.3016631581314615
2631.4406779661017,0.2938401516243193
2682.677966101695,0.2864759724349124
2733.915254237288,0.2794644261048218
2785.1525423728813,0.27270726457074757
2836.3898305084745,0.26611657984468484
2887.6271186440677,0.25961728791976657
2938.864406779661,0.253149453706194
2990.101694915254,0.24667016757372762
3041.338983050847,0.2401546876845304
3092.5762711864404,0.23359661957214228
3143.8135593220336,0.22700701255545574
3195.050847457627,0.22041239428342585
3246.2881355932204,0.2138519114755254
3297.5254237288136,0.20737386493953425
3348.762711864407,0.20103199483601752
3400.0,0.19488187660695389
