f,alpha
377.0,0.28891342350610216
428.2372881355932,0.31914929886912
479.47457627118644,0.3453296498389411
530.7118644067797,0.37501945804768855
581.9491525423729,0.41544738086188493
633.1864406779661,0.4722795371029339
684.4237288135594,0.5473136939299841
735.6610169491526,0.6347492530249352
786.8983050847457,0.7199234368507417
838.1355932203389,0.7876919727396852
889.3728813559321,0.8345007372369566
940.6101694915254,0.8675351762669911
991.8474576271186,0.8964095250721401
1043.084745762712,0.9267329919657263
1094.322033898305,0.9562025343744984
1145.5593220338983,0.9773677839362993
1196.7966101694915,0.9837688548283564
1248.0338983050847,0.9733690802042351
1299.2711864406779,0.9485083590046381
1350.508474576271,0.9137226310528592
1401.7457627118642,0.873344459198497
1452.9830508474577,0.8303223095589474
1504.2203389830509,0.7864211722559271
1555.457627118644,0.742899659512538
1606.6949152542372,0.700786804807479
1657.9322033898304,0.6608162930986159
1709.1694915254236,0.6233890521906643
1760.4067796610168,0.5886435362459034
1811.6440677966102,0.5565561325854439
1862.8813559322034,0.5270197231811637
1914.1186440677966,0.4998916851832854
1965.3559322033898,0.47501909008572774
2016.593220338983,0.4522501820644771
2067.830508474576,0.4314385484663088
2119.0677966101694,0.41244379691760313
2170.3050847457625,0.3951308015487561
2221.5423728813557,0.3793685448795687
2272.779661016949,0.36502901421550793
2324.016949152542,0.3519863233991769
2375.2542372881353,0.34011610208530374
2426.4915254237285,0.32929515258481445
2477.728813559322,0.3194013753201923
2528.9661016949153,0.3103139818935189
2580.2033898305085,0.3019140334858704
2631.4406779661017,0.2940853512455548
2682.677966101695,0.2867158374706248
2733.915254237288,0.27969921766586925
2785.1525423728813,0.2729371633875862
2836.3898305084745,0.2663416883255125
2887.6271186440677,0.2598376351718932
2938.864406779661,0.2533650038926447
2990.101694915254,0.2468808316792196
3041.338983050847,0.2403603383805214
3092.5762711864404,0.23379710845308177
3143.8135593220336,0.22720218864748842
3195.050847457627,0.22060212248310918
3246.2881355932204,0.214036089524964
3297.5254237288136,0.20755243770553145
3348.762711864407,0.20120496500544194
3400.0,0.1950493113680507
