f,alpha
377.0,0.2922088999901793
578.5333333333333,0.41871863853271896
780.0666666666666,0.6883708046081943
981.6,0.9078270287198128
1183.1333333333332,0.9901574076730185
1384.6666666666665,0.868258874081349
1586.2,0.695354921891836
1787.7333333333333,0.581826595295611
1989.2666666666667,0.5108825899429146
2190.8,0.44267456247908077
2392.333333333333,0.35886372278015466
2593.866666666667,0.27720350176295827
2795.4,0.21913590963618412
2996.9333333333334,0.18922823174494863
3198.4666666666667,0.18446903868698294
3400.0,0.19775913648657162
