f,alpha
377.0,0.28756707640723267
428.2372881355932,0.3185310604780126
479.47457627118644,0.3452515967518782
530.7118644067797,0.37527742641438977
581.9491525423729,0.4158693117880583
633.1864406779661,0.4727409186076854
684.4237288135594,0.5477396381504627
735.6610169491526,0.6351112995878488
786.8983050847457,0.7202247743787624
838.1355932203389,0.7879422057166429
889.3728813559321,0.8347039916986736
940.6101694915254,0.867693376063786
991.8474576271186,0.8965278319734498
1043.084745762712,0.926823843435251
1094.322033898305,0.9562795430258084
1145.5593220338983,0.977436830352305
1196.7966101694915,0.9838266372713416
1248.0338983050847,0.9734074572050123
1299.2711864406779,0.948520367056493
1350.508474576271,0.9137059590985901
1401.7457627118642,0.8733007910970435
1452.9830508474577,0.8302545722810255
1504.2203389830509,0.7863318997255073
1555.457627118644,0.7427913879186228
1606.6949152542372,0.7006626626016121
1657.9322033898304,0.6606797773010924
1709.1694915254236,0.6232435101513508
1760.4067796610168,0.5884918403419319
1811.6440677966102,0.556400591838267
1862.8813559322034,0.5268621242095493
1914.1186440677966,0.49973337689432773
1965.3559322033898,0.4748610709041857
2016.593220338983,0.4520931753849893
2067.830508474576,0.4312830638412969
2119.0677966101694,0.41229017860731343
2170.3050847457625,0.39497926696843755
2221.5423728813557,0.37921921527020774
2272.779661016949,0.3648819393783337
2324.016949152542,0.35184150186291163
2375.2542372881353,0.33997349769822915
2426.4915254237285,0.32915470823904636
2477.728813559322,0.3192630243062621
2528.9661016949153,0.3101776572260494
2580.2033898305085,0.30177967542052375
2631.4406779661017,0.29395291311465543
2682.677966101695,0.28658528989595966
2733.915254237288,0.27957055116309737
2785.1525423728813,0.2728103893596363
2836.3898305084745,0.26621683845581623
2887.6271186440677,0.25971475927205145
2938.864406779661,0.2532441663300984
2990.101694915254,0.24676210659955133
3041.338983050847,0.24024380403212298
3092.5762711864404,0.2336828410022158
3143.8135593220336,0.22709025592112553
3195.050847457627,0.22049257808359546
3246.2881355932204,0.21392896771817727
3297.5254237288136,0.20744774939688015
3348.762711864407,0.20110269499983124
3400.0,0.19494941697775547
