f,alpha
377.0,0.27662449224761654
454.5128205128205,0.3344285268132132
532.025641025641,0.39044466288122714
609.5384615384615,0.4566886111680162
687.051282051282,0.5463157463118183
764.5641025641025,0.6620468019637022
842.0769230769231,0.7774199790336521
919.5897435897435,0.8569564295232293
997.1025641025641,0.9090208761143941
1074.6153846153848,0.9536717644275875
1152.128205128205,0.9811750626690066
1229.6410256410256,0.9735098730492875
1307.1538461538462,0.9303907212416185
1384.6666666666665,0.8656414545189797
1462.179487179487,0.7946333080772281
1539.6923076923076,0.7280189458974107
1617.2051282051282,0.6708804287217969
1694.7179487179487,0.6243006801050524
1772.2307692307693,0.5871659814527121
1849.7435897435896,0.5573202315952674
1927.2564102564102,0.5321476527531597
2004.7692307692307,0.5088992506319809
2082.2820512820513,0.4850155276044157
2159.794871794872,0.4585505398114814
2237.3076923076924,0.42861190839070606
2314.8205128205127,0.3955808117347469
2392.333333333333,0.36091577182867085
2469.846153846154,0.32659610275262474
2547.358974358974,0.2944980727356592
2624.871794871795,0.26598931067364706
2702.3846153846152,0.24182646210071834
2779.897435897436,0.22226464942386281
2857.4102564102564,0.20724257227967446
2934.9230769230767,0.19654985775353673
3012.4358974358975,0.1899373716530155
3089.948717948718,0.1871607933330922
3167.4615384615386,0.1879527648499819
3244.974358974359,0.19191024175479898
3322.487179487179,0.19433134015191011
3400.0,0.2022854555152055
