%eval_id interface x1             x2             x3             x4             x5             x6             x7             x8             least_sq_term_1 least_sq_term_2 least_sq_term_3 least_sq_term_4 least_sq_term_5 least_sq_term_6 least_sq_term_7 least_sq_term_8 least_sq_term_9 least_sq_term_10 least_sq_term_11 least_sq_term_12 least_sq_term_13 least_sq_term_14 least_sq_term_15 least_sq_term_16 least_sq_term_17 least_sq_term_18 least_sq_term_19 least_sq_term_20 least_sq_term_21 least_sq_term_22 least_sq_term_23 least_sq_term_24 least_sq_term_25 least_sq_term_26 least_sq_term_27 least_sq_term_28 least_sq_term_29 least_sq_term_30 
12       NO_ID      0.9346418284   -4.850530274   1.133705907    -6.58676396    1018.07872     -5506.140078   793.5790748    -5932.689575   -0.006576      0.008048       0.000368       -0.008482      0.013388       0.000901       -0.023337      -0.000297      0.008347       -0.001949      -0.000315      -0.006459      0.0001         0.017482       0.001305       -0.03011       -0.016672      0.013943       0.025843       0.010522       -0.005446      0.000808       0.00044        -0.002983      -0.008204      -0.003419      -0.006147      -0.008606      -0.000129      0.011797       
13       NO_ID      0.9369726313   -4.867438892   1.129653792    -6.556790386   1014.965961    -5484.004823   791.1440483    -5913.930664   -0.006402      0.007873       0.000101       -0.008653      0.01317        0.000623       -0.023491      -0.0004        0.008265       -0.002001      -0.000353      -0.006508      2.8e-05        0.017384       0.001183       -0.030252      -0.016831      0.013771       0.025661       0.010337       -0.005628      0.000633       0.000276       -0.003134      -0.00834       -0.003537      -0.006245      -0.008674      -0.000154      0.011836       
14       NO_ID      0.9357383432   -4.858372454   1.12345583     -6.512242437   1014.45688     -5477.440471   788.7926814    -5895.94338    -0.006145      0.007745       -0.000135      -0.008699      0.013196       0.000492       -0.0236        -0.000472      0.008205       -0.002039      -0.000382      -0.006547      -3e-05         0.017309       0.001097       -0.030338      -0.016908      0.013711       0.025624       0.01032        -0.00563       0.00064        0.000289       -0.00312       -0.008328      -0.003531      -0.006248      -0.008694      -0.000202      0.011748       
15       NO_ID      0.9354513025   -4.856320879   1.127461255    -6.540755287   1014.770892    -5481.016238   789.8958034    -5903.937341   -0.006215      0.007817       -5.9e-05       -0.008709      0.013216       0.000592       -0.02353       -0.000425      0.008221       -0.002053      -0.000398      -0.006544      -2e-06         0.017357       0.001159       -0.030272      -0.016845      0.013766       0.025667       0.010352       -0.005608      0.000656       0.000299       -0.003113      -0.008323      -0.003526      -0.006242      -0.008684      -0.000184      0.011778       
16       NO_ID      0.9358179483   -4.859015607   1.128974291    -6.551672252   1014.829989    -5482.278054   790.574136     -5909.197585   -0.006307      0.007842       1.3e-05        -0.00868       0.01322        0.000632       -0.023498      -0.000404      0.008239       -0.002038      -0.000385      -0.006528      1.8e-05        0.017382       0.001186       -0.030245      -0.01682       0.013786       0.025681       0.01036        -0.005605      0.000656       0.000297       -0.003115      -0.008325      -0.003527      -0.006241      -0.008678      -0.00017       0.011803       
17       NO_ID      0.9363688988   -4.863044736   1.129435047    -6.55512208    1014.862571    -5483.011841   790.9628553    -5912.393404   -0.006376      0.007857       7.1e-05        -0.00865       0.013209       0.00064        -0.023486      -0.000398      0.008255       -0.002016      -0.000365      -0.006512      3.1e-05        0.017392       0.001194       -0.030238      -0.016815      0.013788       0.02568        0.010356       -0.00561       0.00065        0.000292       -0.00312       -0.008328      -0.003528      -0.006238      -0.008671      -0.000156      0.011826       
18       NO_ID      0.9351013382   -4.853869706   1.128964013    -6.551546356   1014.543193    -5480.415003   790.739778     -5910.533254   -0.006364      0.007822       5e-05          -0.00859       0.013325       0.000695       -0.023463      -0.00039       0.008235       -0.002042      -0.000375      -0.006502      5.8e-05        0.017432       0.001244       -0.030182      -0.016754      0.013854       0.025748       0.010424       -0.005545      0.000711       0.000349       -0.003068      -0.008281      -0.003485      -0.006199      -0.008636      -0.000128      0.011845       
19       NO_ID      0.9358990065   -4.859659205   1.12928123     -6.553977659   1014.739071    -5482.098671   790.8994611    -5911.906586   -0.006373      0.007854       8e-05          -0.008614      0.013259       0.000666       -0.023474      -0.000393      0.00825        -0.002021      -0.000363      -0.006501      4.8e-05        0.017414       0.001221       -0.030209      -0.016784      0.013821       0.025714       0.01039        -0.005577      0.000682       0.000322       -0.003092      -0.008301      -0.003502      -0.006212      -0.008645      -0.00013       0.011853       
20       NO_ID      0.9361576023   -4.861530092   1.129379877    -6.554756453   1014.804341    -5482.660348   790.9415813    -5912.274293   -0.006373      0.007866       8.9e-05        -0.008624      0.013236       0.000657       -0.023477      -0.000393      0.008257       -0.002013      -0.000358      -0.006502      4.4e-05        0.017407       0.001211       -0.03022       -0.016796      0.013809       0.025701       0.010378       -0.005589      0.00067        0.000311       -0.003101      -0.008309      -0.003509      -0.006218      -0.008649      -0.000132      0.011853       
21       NO_ID      0.9362986326   -4.862543631   1.129421461    -6.555106422   1014.838616    -5482.952662   790.9576553    -5912.412023   -0.006371      0.007872       9.1e-05        -0.008632      0.013222       0.000651       -0.023479      -0.000392      0.008262       -0.002008      -0.000356      -0.006503      4e-05          0.017401       0.001204       -0.030228      -0.016805      0.013799       0.025692       0.010368       -0.005598      0.000661       0.000303       -0.003109      -0.008317      -0.003516      -0.006225      -0.008656      -0.000139      0.011847       
22       NO_ID      0.9363554705   -4.862952211   1.129432424    -6.555146372   1014.854307    -5483.0309     790.9616904    -5912.411574   -0.00637       0.00787        8.6e-05        -0.008639      0.013215       0.000645       -0.023483      -0.000395      0.008259       -0.002011      -0.00036       -0.006507      3.5e-05        0.017396       0.001198       -0.030234      -0.016811      0.013792       0.025684       0.01036        -0.005606      0.000654       0.000296       -0.003116      -0.008324      -0.003524      -0.006234      -0.008666      -0.00015       0.011834       
